,id,x,y,z,x_new,y_new,z_new,distance2Dcenter,layer,EI,mtype,info
0,3195297945,2079128,1323232,42240,908.7253074378656,1690.2211579880018,42.24,195.85026296458798,4,excitatory,L4E,L4pyramidalneuron
1,4519199338,2090464,1369448,30720,950.4799353012514,1667.396289883451,30.72,158.8394240782064,4,excitatory,L4E,L4pyramidalneuron
2,4475878153,2054304,1372584,42240,928.3905805968751,1638.596281120531,42.24,176.6949640381321,5,excitatory,L5E,L5pyramidalneuron
3,3253775599,2037400,1313760,38400,873.5744057744581,1665.8211809337206,38.4,231.03644981709854,4,excitatory,L4E,L4pyramidalneuron
4,3719255305,2066464,1284832,46080,871.8421161617003,1706.7912242910022,46.08,231.34142454603872,4,excitatory,L4E,L4pyramidalneuron
5,3995127189,2074016,1261728,53760,859.8896115036339,1727.9564115663113,53.76,242.04822153243742,4,excitatory,L4E,L4pyramidalneuron
6,4024562049,2050520,1260960,66261,843.4659993519872,1711.136280654446,66.261,257.1693501730967,4,excitatory,L4E,L4pyramidalneuron
7,3384366153,2089376,1248168,62037,860.2493537860776,1748.4423527331267,62.037,240.7845872904353,4,excitatory,L4E,L4pyramidalneuron
8,4388695609,2090208,1336608,0,926.0735008794221,1689.3702994131872,0.0,193.29116345926553,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
9,3937700015,2064736,1328808,15360,903.127200824229,1675.8377424568303,15.36,208.6033300065957,4,excitatory,L4E,L4pyramidalneuron
10,3762956144,2024224,1333032,3840,878.9036561437904,1643.0919915398822,3.84,235.29078627634294,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
11,4359304926,2019680,1346408,7680,885.7075907099932,1630.7116932228453,7.68,227.58735198629225,5,inhibitory,L5I,L5neuroninterneuron
12,3878434784,2053528,1305248,87381,878.1775302019995,1683.4670805567087,87.381,221.84349186756543,4,excitatory,L4E,L4pyramidalneuron
13,4024459359,2068640,1282592,83157,871.6576795443292,1709.9086846570972,83.157,228.34531802610638,4,excitatory,L4E,L4pyramidalneuron
14,3995111605,2032856,1259808,74709,830.6948969865695,1698.878917790762,74.709,269.4767983922645,4,excitatory,L4E,L4pyramidalneuron
15,3863191076,2017944,1273376,87381,830.6434024956068,1678.7181708721232,87.381,269.3739100132999,4,excitatory,L4E,L4pyramidalneuron
16,3994775522,2037336,1272928,87381,843.3999999806515,1693.3304803611993,87.381,256.61817314180877,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
17,3864652151,2016600,1275616,74709,831.3893357453572,1676.214669406792,74.709,268.7828032333751,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
18,3805999426,2059544,1233376,83157,829.200979270173,1736.4111463131483,83.157,270.80154833677864,4,excitatory,L4E,L4pyramidalneuron
19,3268682905,2008408,1329768,19200,865.8212131272,1633.6236634552797,19.2,243.0663146563377,5,excitatory,L5E,L5pyramidalneuron
20,3995374513,2082592,1221928,74709,836.3076774518287,1761.1449662557866,74.709,263.86767011803397,4,excitatory,L4E,L4pyramidalneuron
21,4315764606,2073048,1231528,87381,836.9508043603641,1747.6233419532289,87.381,263.06692324077756,4,excitatory,L4E,L4pyramidalneuron
22,30533116499,2057240,1247008,83157,837.7055459699397,1725.5110460728195,83.157,262.2970635906753,4,inhibitory,L4I,L4neuroninterneuronweb-like-interneuron
23,3733578438,2055192,1270688,66261,853.7976152811977,1708.0187046262988,66.261,246.86432593877007,4,excitatory,L4E,L4pyramidalneuron
24,3515833486,2091616,1271592,70485,879.0463799255169,1734.2870292005034,70.485,221.3867742647322,4,excitatory,L4E,L4pyramidalneuron
25,4359523070,2089376,1258016,74709,867.5165019287685,1741.796176247945,74.709,232.68236555035074,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
26,3907899917,1975824,1249704,74709,784.7493240644899,1663.6121605133785,74.709,315.3973605477173,4,excitatory,L4E,L4pyramidalneuron
27,30488947824,1996760,1246280,87381,796.3518459626615,1681.3722663014207,87.381,303.66351151725974,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
28,4227559344,2002416,1278800,95829,824.1664714501204,1663.5990464189013,95.829,276.0732347615023,4,excitatory,L4E,L4pyramidalneuron
29,4446341214,2004576,1298056,95829,839.833809573968,1652.1975705445664,95.829,260.4203181785106,4,excitatory,L4E,L4pyramidalneuron
30,3907840855,1988864,1276760,78933,813.5151751525705,1654.9753470281644,78.933,286.53560049299193,4,excitatory,L4E,L4pyramidalneuronbipolar
31,2889815798,2004040,1295288,30720,837.4294821313373,1653.6700954335288,30.72,267.98692085211195,4,inhibitory,L4I,L4neuroninterneuron
32,3704683200,2018272,1273032,23040,830.6109133532483,1679.1923696233116,23.04,276.2726536750044,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
33,3995302320,1996304,1251360,30720,799.7927939813077,1677.6074007350326,30.72,304.95586474033905,4,excitatory,L4E,L4pyramidalneuron
34,3237699645,1967952,1270072,30720,794.4668882479767,1644.0572952788693,30.72,310.2002502752902,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
35,4096938971,1974416,1258680,57813,790.4227709813925,1656.5154683204562,57.813,310.71056327734476,4,excitatory,L4E,L4pyramidalneuron
36,30605740749,2024120,1253608,116949,820.2240078457052,1696.6165790451869,116.949,281.67143834981556,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
37,4067927598,1966912,1275496,62037,797.767557214403,1639.6293205302886,62.037,303.053286715028,4,excitatory,L4E,L4pyramidalneuron
38,30693173072,2020232,1274568,62037,833.0671324290128,1679.6021059432176,62.037,267.8619064113112,4,inhibitory,L4I,L4neuroninterneuron
39,3297578604,2005912,1279136,19200,826.7737820480226,1665.9520962369174,19.2,280.8809272195942,4,inhibitory,L4I,L4neuroninterneuron
40,4213557888,1993864,1291152,146517,827.5098622459413,1648.9521919447684,146.517,279.49681292777547,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
41,4169360004,2006928,1262800,138069,815.4046089418027,1677.7266049264895,138.069,289.62516590316125,4,excitatory,L4E,L4pyramidalneuron
42,4140858954,2020376,1256992,138069,820.1944327598344,1691.5699844196702,138.069,284.91991080206424,4,excitatory,L4E,L4neuronspiny-stellate
43,4621231400,1982384,1307520,154965,831.840749202651,1629.4343733635794,154.965,277.3068834530549,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
44,31071892412,2000720,1280416,163413,824.2143792567534,1661.2569155852234,163.413,286.90120320012795,4,excitatory,L4E,L4neuronunclassified-neuronsparsely-spiny
45,4257184385,2028528,1294024,159189,853.0230944908794,1672.5936018099992,159.189,258.0734536608871,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
46,30984316968,1997224,1258776,154965,805.8861787287246,1673.281418959765,154.965,302.47754244743925,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
47,4067795964,2017736,1261736,0,821.913507177792,1686.4202349941615,0.0,290.5910257823735,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
48,3442857593,2029560,1271736,3840,837.2725518759743,1688.3967779254533,3.84,274.77968054009926,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
49,3369414928,1989368,1221896,78933,773.3694457910694,1692.3736481397536,78.933,326.6750899974625,4,excitatory,L4E,L4pyramidalneuron
50,30372987746,2023088,1223504,78933,797.3128500654174,1716.1714937513868,78.933,302.7352080903997,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
51,4897818205,2024336,1460104,78933,972.7496574186035,1557.4168272696704,78.933,127.36461505889245,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
52,4752026882,2009800,1488512,78933,983.9028177606992,1527.5183862671115,78.933,116.22242127026315,5,inhibitory,L5I,L5neuroninterneuron
53,31770346749,2005128,1505472,78933,993.2651142636712,1512.624878010477,78.933,106.87109672481263,5,inhibitory,L5I,L5neuroninterneuron
54,5712947894,2013424,1647528,78933,1103.6914624236194,1422.8766056925215,78.933,6.536235678285116,5,inhibitory,L5I,L5neuroninterneuron
55,4913382520,1977616,1637032,78933,1071.7801835358173,1403.5362551335238,78.933,28.73070697510331,5,excitatory,L5E,L5pyramidalneuronbipolar
56,4592526340,2003632,1631920,53760,1085.5654461407173,1426.1842425698048,53.76,33.80383452001534,5,excitatory,L5E,L5pyramidalneuronbipolar
57,5159993420,2027936,1613656,70485,1088.490048051537,1456.4448574952032,70.485,18.002238449159638,5,excitatory,L5E,L5pyramidalneuronbipolar
58,5086550398,2004712,1549296,104277,1025.3234703550047,1482.742143250732,104.277,77.29544404371322,5,excitatory,L5E,L5pyramidalneuron
59,4942702467,2080808,1567352,116949,1090.0029050301493,1526.710212142869,116.949,34.119427075642605,5,excitatory,L5E,L5pyramidalneuron
60,4709888554,1976128,1721000,78933,1132.7385897741929,1345.7702454316482,78.933,33.17997502138863,5,excitatory,L5E,L5pyramidalneuron
61,4868836122,1941136,1512856,83157,955.5273498694669,1460.419891098042,83.157,144.47738781242845,5,excitatory,L5E,L5pyramidalneuron
62,5261382769,1959688,1533624,66261,983.3730036855208,1460.094174109714,66.261,118.0179539278483,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
63,5159803735,1957760,1580888,78933,1016.9494315442445,1426.7741145022057,78.933,83.22555138201983,5,excitatory,L5E,L5pyramidalneuronbipolar
64,6440984272,1932280,1671712,125397,1066.7754760273199,1346.676707133611,125.397,52.826243667685596,5,excitatory,L5E,L5pyramidalneuron
65,5799532727,1991776,1666616,129621,1103.1673859813436,1394.0198388624924,129.621,45.4045890205783,5,excitatory,L5E,L5pyramidalneuron
66,5059058275,1996528,1648552,129621,1093.0444033054719,1409.7174444679345,129.621,45.82493530327935,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
67,5843305646,2010416,1662712,138069,1112.8661860762588,1410.4095945873005,138.069,55.26064473940149,5,inhibitory,L5I,L5neuroninterneuronsparsely-spiny
68,5901900994,2023720,1641168,150741,1105.946739729054,1434.7665569235228,150.741,66.67968266503269,5,excitatory,L5E,L5pyramidalneuron
69,6062248862,1985744,1634472,159189,1075.376469403635,1411.261843263688,159.189,78.80757507135401,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-tree
70,40563185759,1967688,1667184,159189,1087.3301236915374,1375.8612185634754,159.189,75.92655263653629,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
71,14752837392,2026416,1610920,163413,1085.445256664872,1457.1696618906708,163.413,80.41413024148639,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
72,85107842630,1973720,1612120,138069,1050.7675212574884,1417.4737794465748,138.069,72.88372298392346,5,excitatory,L5E,L5pyramidalneurondark
73,5087280434,1975248,1578072,108501,1026.6736440953252,1441.5795084605372,108.501,77.2083910187248,5,excitatory,L5E,L5pyramidalneuronbipolar
74,5174375994,1972576,1561056,87381,1012.3137358536076,1451.0914417703043,87.381,87.73943068347678,5,excitatory,L5E,L5neuronspiny-stellate
75,4766773877,1983112,1531808,112725,997.8412101194942,1478.605052926883,112.725,106.03236986240049,5,excitatory,L5E,L5neuronspiny-stellate
76,5348623756,1975176,1539080,138069,997.8516330182804,1467.8411330385163,138.069,115.4230869016138,5,excitatory,L5E,L5neuronspiny-stellate
77,5509088748,2027160,1540512,112725,1033.9910922532545,1505.2353353458745,112.725,71.85833988275772,5,excitatory,L5E,L5pyramidalneuron
78,4897964007,2000360,1551624,70485,1024.1043152791185,1477.9595551542156,70.485,77.14762831465347,5,excitatory,L5E,L5neuronspiny-stellate
79,4796545315,2033792,1540304,70485,1038.3133785688565,1510.2696703571708,70.485,63.22057306695096,5,excitatory,L5E,L5pyramidalneuronbipolar
80,4926903194,1997768,1511024,66261,992.3950236419493,1503.4467928991921,66.261,109.11100823012688,5,excitatory,L5E,L5neuronspiny-stellate
81,4519199538,1988392,1494000,62037,973.5048448537451,1508.0170333031183,62.037,128.44403213893185,5,excitatory,L5E,L5neuronspiny-stellate
82,4781200505,2022552,1500192,62037,1001.1278718676925,1529.0459382338734,62.037,101.35355365276183,5,excitatory,L5E,L5pyramidalneuronbipolar
83,4679270230,1990064,1406824,70485,910.3033319167022,1568.083823815587,70.485,190.20101860197627,5,excitatory,L5E,L5pyramidalneuron
84,4679270244,2012640,1389808,62037,912.9826868652639,1596.2270483831385,62.037,188.34096880065107,5,excitatory,L5E,L5pyramidalneuron
85,4329299008,1973488,1404008,53760,897.0385765767151,1557.7523235484289,53.76,205.25029179308365,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
86,4474696618,1989408,1421560,34560,920.7347701027717,1557.6547716357286,34.56,186.04509993263665,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
87,4009887610,2014384,1425992,26880,940.8609789230712,1573.0942961919352,26.88,169.19039115281126,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
88,4039703729,2009312,1391776,26880,912.1889492740913,1592.4430572842641,26.88,196.40048677100557,5,inhibitory,L5I,L5neuroninterneuron
89,4504964800,2030176,1402728,34560,934.3513815086144,1600.4480180868015,34.56,172.96306359145947,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
90,31158667681,1970408,1400568,100053,892.4214753190772,1557.8010675400553,100.053,208.17336589356742,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
91,31217027611,1996152,1378104,116949,893.2185865657378,1591.9587818321513,116.949,209.33883141453984,5,inhibitory,L5I,L5neuroninterneuron
92,4693477092,1993920,1416200,125397,919.8244973830639,1564.6016520561589,125.397,184.7970637485673,5,excitatory,L5E,L5pyramidalneuron
93,4271742015,2005408,1392976,108501,910.439751952105,1588.7523222993652,108.501,191.09544425082655,5,excitatory,L5E,L5pyramidalneuron
94,4242190396,2021112,1369488,100053,903.7054688436333,1616.19227840383,100.053,196.92346056436864,5,excitatory,L5E,L5pyramidalneuron
95,4388330901,2033352,1403456,108501,937.0320009607689,1602.3003785681149,108.501,164.7511756689223,5,excitatory,L5E,L5pyramidalneuron
96,4271975410,2052400,1398384,95829,946.1442465243365,1619.7794651800994,95.829,154.28508792805113,5,excitatory,L5E,L5pyramidalneuron
97,4446355067,2070160,1409344,125397,966.2177678505674,1625.4884880006312,125.397,139.9443770421348,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
98,3909067978,2082136,1384592,15360,956.034802655467,1651.0304789143277,15.36,159.63216555878563,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
99,3908191917,2053816,1402200,30720,949.9158167127531,1618.249050101159,30.72,159.37055865804786,5,excitatory,L5E,L5pyramidalneuron
100,4490902946,2071064,1408248,30720,966.0190827549354,1626.895241793152,30.72,144.30730778379595,5,inhibitory,L5I,L5neuroninterneuronsparsely-spiny
101,4330366114,2065560,1428440,26880,977.2048768169554,1609.2065761792044,26.88,135.56844288645192,5,excitatory,L5E,L5pyramidalneuron
102,4810781503,2109760,1467248,30720,1035.672026062141,1615.6325642854188,30.72,83.73649816494736,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treesparsely-spiny
103,4767284922,2115360,1478056,19200,1047.4268925774966,1612.4709227487842,19.2,83.69863035591203,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
104,4825309288,2077560,1431472,3840,987.5407938550161,1616.0155293279875,3.84,138.29401247601564,5,inhibitory,L5I,L5neuroninterneuron
105,4272223423,2100792,1404368,19200,983.2186156304274,1651.450983542586,19.2,133.71395153338105,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
106,4229267475,2142264,1364112,15360,981.5008978767004,1709.222271962687,15.36,137.10757615305369,4,inhibitory,L4I,L4neuroninterneuronweb-like-interneuron
107,4083797822,2147480,1335784,3840,964.1169299604289,1732.1892025256955,3.84,157.93153441708643,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
108,3486777624,2105304,1317768,11520,922.358798321746,1713.2247707112056,11.52,191.98244477912831,4,excitatory,L4E,L4pyramidalneuron
109,4126740229,2094168,1347280,46080,936.6212124817897,1685.0902335313021,46.08,167.79589674464623,4,inhibitory,L4I,L4neuroninterneuron
110,4330715383,2125208,1357256,42240,964.9309594325947,1701.2630627080841,42.24,141.47424927653293,4,excitatory,L4E,L4pyramidalneuron
111,3690081781,2151600,1349128,30720,976.7443743080138,1726.2239376322777,30.72,134.40856430563255,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
112,4141399627,2152984,1321544,26880,957.3233034192555,1745.8610076156997,26.88,153.8076726834911,4,excitatory,L4E,L4pyramidalneuron
113,3443368491,2137936,1319024,26880,945.3081859265059,1736.4573032586168,26.88,165.01429565485094,4,excitatory,L4E,L4pyramidalneuron
114,3530521828,2114688,1298888,19200,914.7596881676986,1732.8911730478474,19.2,196.35555053811376,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
115,3515424463,2109248,1280920,23040,897.8292131568072,1741.0029940459694,23.04,211.2560678822113,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
116,4083404518,2077896,1290736,30720,883.9140426658684,1711.2427892380704,30.72,222.6361467753755,4,excitatory,L4E,L4pyramidalneuron
117,4111379135,2084528,1260848,34560,866.3345258869264,1736.3074368082819,34.56,238.90648871750247,4,excitatory,L4E,L4pyramidalneuron
118,3472088629,2082240,1277160,38400,876.827546673429,1723.6104764328998,38.4,227.84915042084194,4,excitatory,L4E,L4pyramidalneuron
119,3428023111,2101280,1257936,42240,875.491188466968,1750.634501350443,42.24,228.41962250326412,4,excitatory,L4E,L4pyramidalneuron
120,4039367300,2134672,1243896,34560,887.6660833968839,1784.750761365948,34.56,218.08816726007328,4,inhibitory,L4I,L4neuroninterneuron
121,3937466277,2145792,1220072,46080,877.5902248635527,1809.0347983206284,46.08,225.67441775634322,4,excitatory,L4E,L4neuronspiny-stellate
122,3689703460,2100216,1219240,42240,846.218128321781,1775.9643347833,42.24,257.2480434931609,4,inhibitory,L4I,L4neuroninterneuron
123,3849642486,2064768,1222424,30720,824.6447058643889,1747.6573391201275,30.72,280.5249559352737,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
124,3282305297,2072480,1212960,15360,822.8655652298738,1759.7352900474418,15.36,285.5870185598332,4,excitatory,L4E,L4pyramidalneuron
125,3195736904,2060280,1217312,11520,817.843558284075,1747.7954680120702,11.52,291.39855897287674,4,excitatory,L4E,L4pyramidalneuron
126,3107837954,2053800,1244040,23040,833.1937930458403,1724.9755934120926,23.04,273.7547282395753,4,excitatory,L4E,L4pyramidalneuron
127,3530376743,2038440,1246312,23040,824.5042814463075,1712.1076498249618,23.04,282.23038480233345,4,excitatory,L4E,L4pyramidalneuron
128,3733739484,2050224,1251168,11520,836.0404121410972,1717.5262364112155,11.52,273.81659298208854,4,excitatory,L4E,L4pyramidalneuron
129,4010150634,2037968,1276872,23040,846.7369227886743,1691.1351429900199,23.04,260.5729944618355,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
130,3719371575,1989432,1317400,11520,843.8880355061998,1627.9675411576584,11.52,266.2596494524668,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
131,2889625549,1971984,1225960,15360,764.6363586701814,1676.8027540954483,15.36,342.38169074956744,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
132,2962528688,2001072,1220512,3840,780.2468946693272,1701.9444249591634,3.84,329.7274771816336,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
133,2860862776,2013312,1216368,15360,785.4493863707198,1713.7733900912845,15.36,322.0225749370592,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
134,2671442782,2035384,1181376,26880,774.523549609133,1753.6762639108376,26.88,330.5073073143112,4,excitatory,L4E,L4pyramidalneuron
135,3776680612,2029576,1188056,42240,775.5332527536535,1744.8821884301549,42.24,327.1849439646997,4,excitatory,L4E,L4pyramidalneuron
136,3341045744,2061064,1198712,42240,804.6471373773254,1760.926695344346,42.24,298.33643918899287,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
137,3588284587,2063672,1178008,30720,791.1290822521306,1776.823848096716,30.72,313.4883677656788,4,excitatory,L4E,L4neuronspiny-stellate
138,3631312996,2072344,1169128,38400,790.4287742680123,1789.2160856964144,38.4,312.9594785669612,4,excitatory,L4E,L4neuronspiny-stellate
139,3296832824,2057360,1165840,49920,777.8901175308949,1780.3779135308175,49.92,323.9423090652724,4,excitatory,L4E,L4neuronspiny-stellate
140,2424059565,2080392,1183720,49920,806.6280689523024,1785.3071702801476,49.92,295.3826893115688,4,excitatory,L4E,L4pyramidalneuron
141,3776681321,2069680,1193224,57813,806.4120995614483,1770.9884302091004,57.813,294.78271436636606,4,excitatory,L4E,L4pyramidalneuron
142,3325408175,2060256,1204304,70485,808.2283499904347,1756.5565415461704,70.485,292.0998071629434,4,excitatory,L4E,L4pyramidalneuron
143,3849743710,2066152,1207696,62037,814.7104806826201,1758.6182063320728,62.037,286.15896796880844,4,inhibitory,L4I,L4neuroninterneuron
144,39180280733,2083616,1190392,70485,813.7273465108177,1783.1834899494106,70.485,286.6071069095494,4,inhibitory,L4I,L4neuroninterneuron
145,3428081658,2083240,1196448,62037,817.942505608473,1778.8189801508815,62.037,282.9368750429293,4,excitatory,L4E,L4pyramidalneuron
146,3413115679,2065976,1214416,53760,819.5506013627064,1753.9531653030788,53.76,282.1102764508228,4,excitatory,L4E,L4pyramidalneuronsparsely-spiny
147,4126111391,1955280,1296024,53760,805.0656575593993,1617.1918532187947,53.76,296.5140961809566,5,excitatory,L5E,L5pyramidalneuron
148,2584392112,1936496,1280816,38400,781.1663309903804,1613.5940609030288,38.4,322.1245099613418,5,excitatory,L5E,L5pyramidalneuron
149,2700163501,1944088,1233520,38400,751.3887856328246,1651.1153598208261,38.4,351.62347789397637,4,excitatory,L4E,L4pyramidalneuron
150,3718276923,1928832,1217856,34560,729.5339240401108,1650.428732728929,34.56,373.7938870500119,4,excitatory,L4E,L4pyramidalneuronbipolar
151,3383650454,1941776,1203912,38400,727.979800839716,1669.39098399501,38.4,374.8443943918013,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
152,2918871641,1962416,1212648,42240,748.3558049856035,1678.7261728547371,42.24,354.1538611618996,4,excitatory,L4E,L4pyramidalneuron
153,3049214906,1965168,1199160,53760,740.2598447437884,1689.8596842398729,53.76,361.0364554818574,4,excitatory,L4E,L4pyramidalneuron
154,3820147352,1941264,1188288,57813,716.1048247083374,1679.5574220083554,57.813,384.80969194850314,4,inhibitory,L4I,L4neuroninterneuron
155,3660018574,1962664,1176104,53760,721.5562101482589,1703.5718396108166,53.76,379.6762370237159,4,excitatory,L4E,L4pyramidalneuron
156,3311273605,1984928,1179632,42240,739.1850659477615,1717.6201819756773,42.24,363.26124775935074,4,excitatory,L4E,L4pyramidalneuron
157,3441777076,1985096,1143144,53760,712.3728052063931,1742.3690211795044,53.76,388.8305351007054,4,excitatory,L4E,L4pyramidalneuron
158,3412298793,2016176,1122136,70485,717.84548158513,1779.4817181611795,70.485,382.4051222724739,4,excitatory,L4E,L4pyramidalneuron
159,38452216258,1939352,1169808,83157,701.1774905169691,1690.6182012729098,83.157,398.8242257231946,4,excitatory,L4E,L4pyramidalneuron
160,29819215801,1932520,1174288,91605,699.8726718667349,1682.5532107403676,91.605,400.1935127799071,4,excitatory,L4E,L4pyramidalneuron
161,38888596922,1961032,1168760,83157,715.0354449183909,1707.3238231951284,83.157,384.9663331027073,4,inhibitory,L4I,L4neuroninterneuron
162,3747127652,1934504,1175552,70485,702.1443706277992,1683.1642236199195,70.485,398.09634941616144,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
163,2890079485,1945272,1220744,83157,742.7600273354481,1660.611283274891,83.157,357.24188867311346,4,excitatory,L4E,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
164,3151231662,1928392,1215448,78933,727.4600399640468,1651.729143755892,78.933,372.57900813868554,4,excitatory,L4E,L4pyramidalneuron
165,3427292761,1939016,1227936,66261,743.845207001465,1651.141078150794,66.261,356.6126999362298,4,excitatory,L4E,L4pyramidalneuron
166,3907682045,1902888,1260472,74709,743.472630632044,1602.523335845655,74.709,356.65707825740077,5,excitatory,L5E,L5neuronspiny-stellatethin-apical-dendrite
167,13951650786,1882608,1276080,83157,741.3037830580831,1577.0246267763525,83.157,358.69812517185824,5,excitatory,L5E,L5neuronspiny-stellate
168,3645170418,1865816,1272912,83157,727.63350271129,1566.7712896005798,83.157,372.3683354642635,5,excitatory,L5E,L5neuronspiny-stellatethin-apical-dendrite
169,4051822360,1823032,1279464,46080,703.5945445359135,1530.7778478390244,46.08,398.24630553855656,5,excitatory,L5E,L5pyramidalneuronbipolar
170,3921624193,1808096,1291768,42240,702.594107773626,1511.452433528209,42.24,399.6282781095447,5,excitatory,L5E,L5pyramidalneuron
171,3615455831,1794512,1303936,49920,702.4057443724838,1493.216485534504,49.92,399.080236702193,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
172,4401836842,1751200,1332072,62037,693.937962509827,1442.266897603624,62.037,406.673362057687,5,excitatory,L5E,L5pyramidalneuronbipolar
173,3309479632,1766128,1353832,53760,720.0698944915238,1438.597440572403,53.76,381.1577468120279,5,excitatory,L5E,L5neuronunclassified-neurondark
174,4634547531,1739832,1366184,46080,711.43828980064,1410.856731849295,46.08,390.43954383037453,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
175,4445420826,1752136,1339520,26880,700.0657590732809,1437.9311267059722,26.88,404.03905441769996,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treebipolar
176,4226317895,1712656,1337528,15360,671.951704774416,1410.141948688613,15.36,433.56867193106325,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
177,3222499167,1728488,1315032,30720,666.0358336833746,1437.006883254589,30.72,437.26263336907954,5,excitatory,L5E,L5pyramidalneuron
178,3470629528,1764680,1270576,30720,657.6554601578094,1493.716372227529,30.72,445.5809744840748,5,excitatory,L5E,L5pyramidalneuronbipolar
179,3950798141,1767664,1262392,11520,653.6300590846982,1501.4415426593446,11.52,452.2687107488279,5,inhibitory,L5I,L5neuroninterneuron
180,3266025083,1742088,1301984,3840,665.5856154901011,1455.8485288190943,3.84,441.807671174993,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
181,1885968871,1696152,1333192,11520,657.6138848050672,1400.889390635483,11.52,448.3373032516269,5,excitatory,L5E,L5pyramidalneuronsparsely-spiny
182,4474214654,1669944,1366640,3840,664.6090693860054,1358.9764408385695,3.84,442.7679113270029,5,excitatory,L5E,L5neuronspiny-stellate
183,4590789426,1657400,1375000,19200,662.3125341141507,1344.0778683651702,19.2,442.5063241276604,5,inhibitory,L5I,L5neuroninterneuron
184,4532355153,1634184,1406360,15360,669.7861462663445,1305.7819498176466,15.36,435.70679381770066,5,inhibitory,L5I,L5neuroninterneuron
185,4153430089,1635392,1428896,11520,687.2314175638448,1291.4643707849812,11.52,419.14050772507056,5,excitatory,L5E,L5pyramidalneuronbipolar
186,4357931741,1581352,1432688,3840,653.5593672488425,1249.0274306080084,3.84,453.637960725522,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
187,4488319671,1587720,1400720,15360,634.266786017333,1275.3010058771952,15.36,470.81193362229254,5,excitatory,L5E,L5neuronexcitatory/spiny-with-atypical-tree
188,4401165182,1601832,1417688,11520,656.3118522484526,1274.2634014894097,11.52,449.62210246480976,5,excitatory,L5E,L5pyramidalneuronbipolar
189,4299426708,1582456,1452296,7680,668.7737884126852,1236.6091429382366,7.68,437.98494456403887,5,excitatory,L5E,L5pyramidalneuron
