,id,x,y,z,x_new,y_new,z_new,distance2Dcenter,layer,EI,mtype,info
10838,30567299286,3258472,1225608,62037,1632.5961736501145,2626.3801641195073,62.037,533.0422162212981,2,inhibitory,L23I,L2neuroninterneuron
10839,30407065649,3232880,1203712,49920,1599.1670078965474,2622.2721041125815,49.92,500.3180880814768,2,inhibitory,L23I,L2neuroninterneuron
10840,3592079814,3220024,1202648,42240,1589.7056461462098,2613.503326214308,42.24,491.46931042504286,2,excitatory,L23E,L2pyramidalneuron
10841,3214601634,3233288,1190264,38400,1589.5186561279695,2631.648909333433,38.4,491.6230289419549,2,excitatory,L23E,L2pyramidalneuron
10842,3825608265,3269200,1202936,42240,1623.105860758354,2649.5974751011104,42.24,524.757281780757,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10843,3549227061,3280464,1187848,42240,1619.5737527924898,2668.0920595332486,42.24,521.2363646303482,2,inhibitory,L23I,L2neuroninterneuronsparsely-spiny
10844,3229288910,3285504,1197008,34560,1629.7345779826164,2665.6293716813902,34.56,532.0217353320148,2,excitatory,L23E,L2pyramidalneuron
10845,3782082841,3289376,1220880,30720,1649.9635946167496,2652.3760078059063,30.72,552.522910136388,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10846,3549884234,3294064,1268168,19200,1688.0227108570111,2623.9219051314203,19.2,591.5647789592034,2,excitatory,L23E,L2pyramidalneuron
10847,3986306645,3309080,1312064,15360,1730.548880736484,2605.378336235919,15.36,634.2564482021407,2,excitatory,L23E,L2pyramidalneuron
10848,3127608538,3315240,1319688,23040,1740.332104191866,2604.778740687173,23.04,643.212019643342,2,excitatory,L23E,L2pyramidalneuron
10849,3957266405,3291288,1317744,19200,1722.732941401201,2588.4157669639253,19.2,626.0786656064993,2,excitatory,L23E,L2pyramidalneuron
10850,3680285748,3277960,1328944,26880,1722.003028627403,2571.022009136974,26.88,624.6055368870877,2,excitatory,L23E,L2pyramidalneuron
10851,3883443422,3295960,1325816,30720,1731.8425429798535,2586.4157851944565,30.72,634.0714549173891,2,excitatory,L23E,L2pyramidalneuron
10852,3812058320,3330768,1323824,23040,1753.8636591451632,2613.4460528741133,23.04,656.684234092449,2,excitatory,L23E,L2pyramidalneuron
10853,3985942938,3334280,1359624,30720,1782.6517659002702,2591.8771156389007,30.72,684.7153016462856,2,excitatory,L23E,L2pyramidalneuron
10854,4510205125,3327528,1380272,34560,1793.3318117189474,2572.9597683272145,34.56,695.0808621281022,2,excitatory,L23E,L2pyramidalneuron
10855,4306799115,3329520,1378744,26880,1793.5486050979534,2575.4609377798542,26.88,695.8835942322986,2,excitatory,L23E,L2pyramidalneuron
10856,4408290251,3337376,1381376,26880,1800.7926644378344,2579.4818536307866,26.88,703.1035966471972,2,excitatory,L23E,L2pyramidalneuron
10857,4539159291,3332920,1387832,34560,1802.5495029828433,2571.8366335341007,34.56,704.2756618659399,2,excitatory,L23E,L2pyramidalneuron
10858,4466387821,3340368,1396576,26880,1814.0284495528394,2571.4316327400647,26.88,716.2966814520203,2,excitatory,L23E,L2pyramidalneuron
10859,4583064116,3355560,1404432,26880,1830.0783509512817,2577.3404621588475,26.88,732.2968712319398,2,excitatory,L23E,L2pyramidalneuron
10860,3942329430,3313008,1387472,23040,1788.8457215547046,2557.385899346185,23.04,691.523626970985,2,excitatory,L23E,L2pyramidalneuron
10861,4350017755,3328616,1409656,26880,1815.7494519546,2553.932088325048,26.88,718.0122471529688,2,excitatory,L23E,L2pyramidalneuron
10862,4655734389,3288704,1410288,19200,1789.2801832451773,2524.053249960942,19.2,692.3043768718557,2,inhibitory,L23I,L2neuroninterneuron
10863,4422629459,3294624,1397256,11520,1783.6587261164943,2537.2167845831614,11.52,687.4731034373115,2,excitatory,L23E,L2pyramidalneuron
10864,4815936329,3331424,1433464,15360,1835.213173172266,2539.936757519348,15.36,738.3953961760557,2,inhibitory,L23I,L2neuroninterneuronsparsely-spiny
10865,4466811772,3348792,1430640,23040,1844.8504971811694,2554.6589987192274,23.04,747.3277471805255,2,excitatory,L23E,L2pyramidalneuron
10866,4408189203,3354840,1431112,19200,1849.280449385244,2558.8034662929467,19.2,752.063408930641,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10867,4480769820,3357176,1462160,15360,1873.7682523709932,2539.5737313771665,15.36,776.7925459639935,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
10868,4568304005,3348776,1447600,23040,1857.3550152230334,2543.20129892648,23.04,759.791496160865,2,excitatory,L23E,L2pyramidalneuron
10869,4801918585,3366496,1480760,19200,1893.7836179575024,2533.8985626185863,19.2,796.4110818912084,2,inhibitory,L23I,L2neuroninterneuronsparsely-spiny
10870,4568128177,3357696,1480352,30720,1887.5436352694626,2527.6801158629273,30.72,789.3330021450053,2,excitatory,L23E,L2pyramidalneuron
10871,4495809170,3344424,1491784,34560,1887.0227156163255,2510.1711110164215,34.56,788.5639851346012,2,excitatory,L23E,L2pyramidalneuron
