,agglo_seg,x,y,z,type,layer,linfo,info
3160,37228988420,1884288,845176,142293,pyram,3,3,L3pyramidalneuron
3161,29047392434,1832912,840000,129621,pyram,3,3,L3pyramidalneuron
3162,46545185905,1786088,903296,116949,inter,4,4,L4neuroninterneuron
3163,64377357540,1780416,878160,159189,inter,3,4,L4neuroninterneuron
3164,29571627060,1785752,865760,167637,excit,3,4,L4neuronexcitatory/spiny-with-atypical-tree
3165,64479389976,1802632,850632,167637,uncla,3,4,L4neuronunclassified-neuronthin-apical-dendrite
3166,37665441871,1732024,871160,163413,pyram,4,4,L4pyramidalneuron
3167,29454351460,1711336,891064,167637,pyram,4,4,L4pyramidalneuron
3168,37650418065,1751704,844856,167637,excit,3,4,L4neuronexcitatory/spiny-with-atypical-treegrey
3169,37592408111,1797432,827872,121173,pyram,3,3,L3pyramidalneuron
3170,28567646864,1833992,805832,125397,pyram,3,3,L3pyramidalneuron
3171,37607052122,1836528,782744,138069,pyram,3,3,L3pyramidalneurondark
3172,29207418998,1806832,790296,150741,pyram,3,3,L3pyramidalneuron
3173,37825103831,1796280,859256,159189,inter,3,4,L4neuroninterneuron
3174,37737717220,1768832,811440,116949,inter,3,3,L3neuroninterneuron
3175,37679532403,1773576,818184,108501,pyram,3,3,L3pyramidalneuron
3176,37664930899,1748984,813920,100053,pyram,3,3,L3pyramidalneuron
3177,55206178630,1715456,794496,100053,inter,3,3,L3neuroninterneuron
3178,37839237981,1690920,859024,163413,pyram,4,4,L4pyramidalneuron
3179,38261148433,1652704,820144,146517,pyram,3,4,L4pyramidalneuronsparsely-spiny
3180,64522740544,1617120,820080,142293,pyram,3,4,L4pyramidalneuron
3181,64435309901,1595480,849712,146517,inter,4,4,L4neuroninterneuron
3182,73168794721,1517288,901776,146517,pyram,4,4,L4pyramidalneuronsparsely-spiny
3183,72994414340,1512728,907584,159189,pyram,4,4,L4pyramidalneuron
3184,38479506019,1464032,915160,150741,pyram,4,4,L4pyramidalneuron
3185,72586827955,1465776,901840,159189,pyram,4,4,L4pyramidalneuronpossible-interneuron
3186,73357964582,1474360,890008,159189,inter,4,4,L4neuroninterneuron
3187,47679346689,1442904,903696,146517,pyram,4,4,L4pyramidalneuron
3188,47300904785,1450496,919096,125397,pyram,4,4,L4pyramidalneuron
3189,38668355551,1429776,935056,125397,pyram,4,4,L4pyramidalneuron
3190,47169904682,1444072,938696,142293,pyram,4,4,L4pyramidalneuron
3191,38493611381,1462824,937704,146517,pyram,4,4,L4pyramidalneuron
3192,29745144262,1409744,972680,133845,inter,4,4,L4neuroninterneuron
3193,73038144360,1448736,966592,125397,pyram,4,4,L4pyramidalneuron
3194,56049502603,1505856,948192,125397,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3195,29963444554,1521912,978688,112725,uncla,4,4,L4pyramidalneuronsparsely-spiny
3196,38639181498,1495784,1056672,74709,uncla,5,4,L4neuronunclassified-neurongrey
3197,39936963532,2120992,1434456,133845,inter,5,5,L5neuroninterneuronlot-of-axon
3198,31275985106,2163040,1413200,150741,pyram,5,4,L4pyramidalneuronsparsely-spiny
3199,4504949777,2147832,1398864,154965,excit,5,4,L4neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
3200,30868997636,2176576,1392656,138069,pyram,4,4,L4pyramidalneuronsparsely-spiny
3201,30694807455,2243776,1394096,112725,pyram,4,4,L4pyramidalneuron
3202,30956516946,2243168,1381168,108501,pyram,4,4,L4pyramidalneuron
3203,4534968408,2239616,1421528,100053,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3204,31305362967,2231832,1406552,83157,uncla,4,4,L4pyramidalneuronsparsely-spiny
3205,4083739992,2162728,1397808,15360,pyram,5,4,L4pyramidalneuron
3206,4563719386,2179512,1378968,7680,inter,4,4,L4neuronunclassified-neuron
3207,3981460490,2203336,1350592,0,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
3208,3850386573,2189232,1331696,3840,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treebipolar
3209,3734337230,2225536,1335224,7680,pyram,4,4,L4pyramidalneuron
3210,4301631223,2237208,1326936,11520,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3211,4403866197,2247328,1330968,11520,uncla,4,4,L4neuronunclassified-neuron
3212,4403823534,2251792,1325376,0,pyram,4,4,L4pyramidalneuron
3213,3618595041,2258736,1359488,11520,pyram,4,4,L4pyramidalneuron
3214,4142450099,2242000,1369704,26880,pyram,4,4,L4pyramidalneuron
3215,4316114037,2262560,1373528,38400,pyram,4,4,L4pyramidalneuron
3216,3952534543,2285744,1373952,46080,pyram,4,4,L4pyramidalneuron
3217,4170907302,2266584,1383208,62037,pyram,4,4,L4pyramidalneuron
3218,4535304934,2236824,1379328,62037,pyram,4,4,L4pyramidalneuronsparsely-spiny
3219,4767709627,2250488,1376904,66261,inter,4,4,L4neuroninterneuron
3220,31174509598,2248712,1367328,70485,inter,4,4,L4neuroninterneuronlot-of-axon
3221,4403574255,2264424,1357528,66261,pyram,4,4,L4pyramidalneuronsparsely-spiny
3222,4549380794,2200048,1377752,62037,pyram,4,4,L4pyramidalneuron
3223,3778505461,2202952,1390128,53760,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3224,3690709666,2180128,1376992,34560,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3225,4127236696,2197936,1351376,42240,spiny,4,4,L4neuronspiny-stellate
3226,4418014989,2186896,1359336,49920,pyram,4,4,L4pyramidalneuronlot-of-axon
3227,4141223577,2167088,1382360,57813,pyram,4,4,L4pyramidalneuron
3228,4621626511,2106544,1364968,57813,pyram,5,4,L4pyramidalneuron
3229,4490888391,2074016,1446440,57813,excit,5,5,L5neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3230,4708822688,2118248,1459024,57813,pyram,5,5,L5pyramidalneuron
3231,5000113046,2120616,1485336,57813,inter,5,5,L5neuroninterneuron
3232,4679607351,2098488,1446944,38400,inter,5,5,L5neuroninterneuron
3233,4840494932,2232552,1474024,62037,pyram,5,4,L4pyramidalneuron
3234,4724051853,2224208,1455888,49920,pyram,5,4,L4pyramidalneuronsparsely-spiny
3235,31509178110,2219152,1464712,53760,inter,5,4,L4neuroninterneuron
3236,4840392272,2221728,1480424,53760,pyram,5,4,L4pyramidalneuron
3237,4577632758,2205416,1479880,57813,pyram,5,4,L4pyramidalneuron
3238,4054493296,2321376,1478456,57813,inter,4,4,L4neuroninterneuronsparsely-spiny
3239,4768336323,2323472,1478512,66261,pyram,4,4,L4pyramidalneuron
3240,4812301237,2332296,1475496,53760,pyram,4,4,L4pyramidalneuron
3241,4943694601,2352736,1508104,62037,pyram,4,4,L4pyramidalneuronsparsely-spiny
3242,4913703916,2346336,1527360,62037,pyram,4,4,L4pyramidalneuronsparsely-spiny
3243,5015312122,2373072,1512720,70485,pyram,4,4,L4pyramidalneuronsparsely-spiny
3244,31801081245,2346968,1542416,57813,inter,4,4,L4neuroninterneuron
3245,5204964503,2347392,1564208,70485,pyram,4,4,L4pyramidalneuron
3246,31597324151,2333880,1553608,83157,pyram,4,4,L4pyramidalneuronsparsely-spiny
3247,31917189424,2320208,1554568,91605,pyram,4,4,L4pyramidalneuron
3248,5103080167,2325800,1572752,87381,spiny,5,4,L4neuronspiny-stellate
3249,40738776739,2318272,1568552,91605,inter,5,4,L4neuroninterneuronweb-like-interneuron
3250,32222554780,2292704,1580280,74709,inter,5,4,L4neuroninterneuron
3251,40782770461,2330968,1601808,70485,pyram,5,4,L4pyramidalneuron
3252,5234649530,2297216,1609976,66261,pyram,5,5,L5pyramidalneuron
3253,5714117783,2300288,1594208,62037,inter,5,4,L4neuroninterneuron
3254,4913002946,2267376,1525784,78933,pyram,5,4,L4pyramidalneuron
3255,31348917689,2334264,1488048,78933,pyram,4,4,L4pyramidalneuronlot-of-axon
3256,4884618548,2332912,1461136,70485,pyram,4,4,L4pyramidalneuron
3257,4942965139,2340928,1466520,87381,pyram,4,4,L4pyramidalneuron
3258,5058896403,2318808,1467968,100053,pyram,4,4,L4pyramidalneuron
3259,31320635888,2350448,1458280,91605,pyram,4,4,L4pyramidalneuron
3260,4884531898,2352984,1449240,83157,pyram,4,4,L4pyramidalneuron
3261,31626468583,2377144,1492392,70485,pyram,4,4,L4pyramidalneuron
3262,40041258147,2383816,1507344,74709,pyram,4,4,L4pyramidalneuron
3263,31611955425,2376704,1530424,78933,pyram,4,4,L4pyramidalneuron
3264,31771821600,2370936,1514216,83157,inter,4,4,L4neuroninterneuron
3265,31859311009,2400800,1533256,83157,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3266,31699954996,2417376,1534008,91605,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3267,5031066627,2359952,1552312,83157,pyram,4,4,L4pyramidalneuron
3268,5117431634,2372864,1555216,83157,pyram,4,4,L4pyramidalneuron
3269,32048423166,2385136,1552096,70485,inter,4,4,L4neuroninterneuron
3270,5205344129,2359624,1569688,74709,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3271,4783696749,2379048,1572808,62037,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3272,5612742384,2389216,1576032,53760,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3273,5263149477,2335600,1578984,42240,pyram,4,4,L4pyramidalneuronsparsely-spiny
3274,4113029694,2337688,1526288,38400,pyram,4,4,L4pyramidalneuron
3275,4534895551,2362488,1496736,34560,pyram,4,4,L4pyramidalneuronsparsely-spiny
3276,4710165798,2373576,1490760,46080,pyram,4,4,L4pyramidalneuron
3277,4215178291,2384448,1486016,34560,pyram,4,4,L4pyramidalneuron
3278,31480560479,2386856,1477400,53760,pyram,4,4,L4pyramidalneuron
3279,5233700917,2389120,1477880,66261,pyram,4,4,L4pyramidalneuron
3280,5059509351,2400744,1472552,70485,inter,4,4,L4neuroninterneuron
3281,31655553150,2413496,1481704,78933,inter,4,4,L4neuroninterneuronsparsely-spiny
3282,30928496018,2409616,1496448,83157,pyram,4,4,L4pyramidalneuron
3283,4710473618,2426568,1473408,74709,inter,4,4,L4neuroninterneuron
3284,30491984903,2401696,1453160,70485,pyram,4,4,L4pyramidalneuron
3285,5292512276,2414008,1449816,66261,pyram,4,4,L4pyramidalneuron
3286,4710429505,2347152,1428536,87381,pyram,4,4,L4pyramidalneuron
3287,39705814947,2355552,1430952,83157,inter,4,4,L4neuroninterneuron
3288,30316788332,2361416,1424016,91605,pyram,4,4,L4pyramidalneuron
3289,5073600441,2332672,1425784,100053,pyram,4,4,L4pyramidalneuron
3290,4724124402,2341976,1446008,100053,pyram,4,4,L4pyramidalneuron
3291,30942893010,2323616,1456392,100053,pyram,4,4,L4pyramidalneuron
3292,4942672283,2288208,1472160,95829,pyram,4,4,L4pyramidalneuron
3293,40170943968,2301112,1464080,104277,pyram,4,4,L4pyramidalneuron
3294,40374775430,2327752,1444760,100053,inter,4,4,L4neuroninterneuron
3295,4491632837,2316496,1434312,100053,inter,4,4,L4neuroninterneuron
3296,39836537081,2306376,1435008,91605,pyram,4,4,L4pyramidalneuron
3297,4621115652,2257720,1443024,95829,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3298,4592671898,2268968,1447112,95829,pyram,4,4,L4pyramidalneuron
3299,40301974098,2278872,1426872,104277,inter,4,4,L4neuroninterneuron
3300,4258586277,2288232,1423808,116949,pyram,4,4,L4pyramidalneuron
3301,31742006036,2259976,1428760,121173,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3302,5073381104,2276488,1403672,121173,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treebipolar
3303,4928860283,2299360,1402056,125397,pyram,4,4,L4pyramidalneuron
3304,31305290147,2294888,1380688,125397,pyram,4,4,L4pyramidalneuronsparsely-spiny
3305,30781727867,2312000,1377568,121173,pyram,4,4,L4pyramidalneuronsparsely-spiny
3306,4738681733,2303008,1388224,112725,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3307,5044602563,2324376,1384392,112725,pyram,4,4,L4pyramidalneuron
3308,5481538337,2343200,1412000,116949,pyram,4,4,L4pyramidalneuron
3309,4753341279,2347608,1422160,121173,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3310,31232942478,2335016,1414952,133845,pyram,4,4,L4pyramidalneuronlot-of-axon
3311,40025810252,2324200,1437984,125397,inter,4,4,L4neuroninterneuron
3312,5350187564,2366008,1428344,116949,pyram,4,4,L4pyramidalneuron
3313,4026504179,2361640,1403368,116949,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3314,31641068883,2380208,1402880,104277,pyram,4,4,L4pyramidalneuron
3315,4740347031,2395480,1464976,91605,pyram,4,4,L4pyramidalneuron
3316,30971364293,2413128,1453456,95829,pyram,4,4,L4pyramidalneuron
3317,5233904289,2420720,1453832,100053,inter,4,4,L4neuroninterneuron
3318,31568196104,2403496,1441016,108501,inter,4,4,L4neuroninterneuronweb-like-interneuron
3319,40244592286,2458584,1442080,104277,inter,4,4,L4neuroninterneuron
3320,31219113935,2452072,1445744,91605,pyram,4,4,L4pyramidalneuron
3321,4680657340,2433176,1453112,87381,pyram,4,4,L4pyramidalneuron
3322,31393626802,2494248,1418592,87381,inter,3,4,L4neuroninterneuron
3323,31277314097,2463304,1398240,83157,pyram,4,4,L4pyramidalneuron
3324,4754713938,2407376,1386504,83157,pyram,4,4,L4pyramidalneuron
3325,31393305220,2406896,1385864,100053,inter,4,4,L4neuroninterneuronlot-of-axon
3326,4172133863,2428520,1363256,108501,pyram,4,4,L4pyramidalneuron
3327,4811965453,2415600,1374928,129621,pyram,4,4,L4pyramidalneuron
3328,4419343404,2406496,1397416,129621,pyram,4,4,L4pyramidalneuron
3329,31640763214,2393040,1403976,138069,pyram,4,4,L4pyramidalneuron
3330,31000669476,2381096,1391064,142293,pyram,4,4,L4pyramidalneuron
3331,31348858897,2368496,1398320,129621,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3332,31029156755,2360416,1407464,133845,pyram,4,4,L4pyramidalneuron
3333,39837195007,2354216,1465576,129621,pyram,4,4,L4pyramidalneuron
3334,5277518255,2339632,1461648,125397,pyram,4,4,L4pyramidalneuron
3335,31815361170,2331880,1487968,129621,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3336,31407439031,2353784,1477632,121173,pyram,4,4,L4pyramidalneuron
3337,58251231259,2364920,1480160,121173,inter,4,4,L4neuroninterneuron
3338,5365270128,2345112,1504864,125397,pyram,4,4,L4pyramidalneuron
3339,4942439940,2361200,1488608,133845,pyram,4,4,L4pyramidalneuron
3340,31596653352,2362272,1479240,142293,pyram,4,4,L4pyramidalneuron
3341,5073863316,2373136,1503136,154965,pyram,4,4,L4pyramidalneuron
3342,4942628588,2327328,1502104,154965,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3343,40404502148,2349816,1507648,167637,inter,4,4,L4neuroninterneuronlot-of-axon
3344,31553666805,2404264,1481424,159189,pyram,4,4,L4pyramidalneuron
3345,22819917779,2422232,1493960,163413,pyram,4,4,L4pyramidalneuron
3346,40506197752,2398712,1500312,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3347,31800965559,2453384,1485944,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3348,31714205840,2470392,1473616,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3349,5220004618,2495840,1464360,167637,pyram,4,4,L4pyramidalneuron
3350,40303011271,2509456,1464144,167637,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treesparsely-spiny
3351,31612378883,2490560,1477592,150741,pyram,4,4,L4pyramidalneuron
3352,40549898290,2443472,1494536,142293,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3353,31946945424,2459128,1488888,142293,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3354,40492122654,2463704,1511424,146517,inter,4,4,L4neuroninterneuron
3355,31961517731,2447824,1511744,146517,pyram,4,4,L4pyramidalneuron
3357,39038243202,2439528,1498824,121173,pyram,4,4,L4pyramidalneuron
3358,5117928533,2430264,1508888,121173,pyram,4,4,L4pyramidalneuron
3359,31772595137,2403024,1509312,116949,pyram,4,4,L4pyramidalneuron
3360,4812387820,2451080,1508496,100053,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3361,31684988475,2447256,1526896,91605,inter,4,4,L4neuroninterneuron
3362,40376409121,2454632,1538456,100053,pyram,4,4,L4pyramidalneuron
3363,31932067838,2468624,1538832,95829,pyram,4,4,L4pyramidalneuron
3364,40375897744,2475344,1524032,104277,inter,4,4,L4neuroninterneuron
3365,31888803808,2449720,1558096,95829,pyram,4,4,L4pyramidalneuron
3366,5190348902,2408280,1558632,104277,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3367,5102816051,2387608,1559648,95829,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3368,32193673721,2428072,1595816,87381,pyram,4,4,L4pyramidalneuron
3369,31365649822,2428768,1614000,91605,pyram,4,4,L4pyramidalneuron
3370,31670096295,2433336,1608824,100053,pyram,4,4,L4pyramidalneuron
3371,32092021735,2414768,1620936,112725,pyram,4,4,L4pyramidalneuronsparsely-spiny
3372,32121048480,2425736,1651008,116949,pyram,4,4,L4pyramidalneuron
3373,40986672885,2435632,1653536,116949,inter,4,4,L4neuroninterneuronlot-of-axon
3374,4784806714,2430944,1646096,125397,pyram,4,4,L4pyramidalneuronsparsely-spiny
3375,40928370492,2429976,1629416,133845,inter,4,4,L4neuroninterneuron
3376,40957441448,2420176,1651472,142293,pyram,4,4,L4pyramidalneuron
3377,32645282197,2388144,1661960,146517,uncla,5,4,L4neuronunclassified-neuronsparsely-spiny
3378,41044522835,2375336,1671320,150741,pyram,5,4,L4pyramidalneuron
3379,6121703479,2383080,1643536,154965,pyram,4,4,L4pyramidalneuron
3380,31873897508,2320088,1631744,125397,pyram,5,5,L5pyramidalneuron
3381,6034769897,2335952,1661488,112725,pyram,5,5,L5pyramidalneuron
3382,6093173576,2354832,1659872,87381,pyram,5,4,L4pyramidalneuron
3383,41234145236,2374424,1686560,74709,inter,5,4,L4neuroninterneuron
3384,5641534390,2370872,1675096,70485,pyram,5,4,L4pyramidalneuron
3385,32252208868,2378776,1656256,70485,inter,5,4,L4neuroninterneuron
3386,5729200403,2415424,1622232,70485,pyram,4,4,L4pyramidalneuron
3387,5364977088,2435544,1637296,62037,spiny,4,4,L4neuronspiny-stellatethin-apical-dendrite
3388,5409408564,2445272,1619264,57813,uncla,4,4,L4neuronunclassified-neuronsparsely-spiny
3389,4754743532,2437408,1585616,53760,pyram,4,4,L4pyramidalneuron
3390,5539970065,2419160,1584536,57813,pyram,4,4,L4pyramidalneuron
3391,40899579128,2419104,1607400,66261,inter,4,4,L4neuroninterneuron
3392,31598259421,2429440,1602992,74709,pyram,4,4,L4pyramidalneuron
3393,40085250480,2439168,1606160,74709,pyram,4,4,L4pyramidalneuronsparsely-spiny
3394,5947747189,2443144,1632584,74709,pyram,4,4,L4pyramidalneuron
3395,5554937223,2431952,1639312,78933,pyram,4,4,L4pyramidalneuronsparsely-spiny
3396,5365487887,2445616,1615080,87381,pyram,4,4,L4pyramidalneuron
3397,40608448765,2457664,1608080,78933,pyram,4,4,L4pyramidalneuron
3398,31075149380,2452336,1594784,83157,pyram,4,4,L4pyramidalneuron
3399,5365195932,2468792,1591496,74709,inter,4,4,L4neuroninterneuron
3400,31976089622,2476160,1570664,74709,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3401,5365634336,2495584,1564200,83157,inter,4,4,L4neuroninterneuron
3402,5307815359,2500208,1587072,87381,pyram,4,4,L4pyramidalneuron
3403,40754328355,2510328,1590624,95829,inter,4,4,L4neuroninterneuron
3404,15206256263,2510704,1585456,108501,pyram,4,4,L4pyramidalneuron
3405,31888775384,2500800,1582336,116949,inter,4,4,L4neuroninterneuron
3406,31437166262,2505376,1592024,121173,uncla,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3407,14332750902,2496272,1569520,116949,pyram,4,4,L4pyramidalneuron
3408,39940847363,2525656,1566880,129621,pyram,4,4,L4pyramidalneuron
3409,6005990657,2519904,1578104,138069,pyram,4,4,L4pyramidalneuron
3410,32369265719,2510488,1567512,142293,pyram,4,4,L4pyramidalneuron
3411,32573254603,2482192,1599032,154965,pyram,4,4,L4pyramidalneuron
3412,32441977652,2499880,1623520,159189,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3413,33096818574,2454984,1609664,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3414,41088412261,2437376,1631792,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3415,85036823015,2422528,1620152,163413,inter,4,4,L4neuroninterneuron
3416,15321443610,2400808,1626576,167637,pyram,4,4,L4pyramidalneuron
3417,40535311982,2384056,1629696,167637,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treeinverted-apical-dendrite
3418,41001580897,2408120,1593168,159189,inter,4,4,L4neuroninterneuron
3419,40258098001,2393280,1573616,146517,inter,4,4,L4neuroninterneuron
3420,31859471617,2411328,1581488,154965,excit,4,4,L4neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
3421,32048495417,2426840,1570432,154965,excit,4,4,L4neuronexcitatory/spiny-with-atypical-tree
3422,40783237234,2446520,1583360,163413,inter,4,4,L4neuroninterneuron
3423,39735469236,2474704,1549184,154965,pyram,4,4,L4pyramidalneuron
